USWTRADE,USFIRE,CES0600000007,AWHMAN,BUSINVx,M2REAL,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,WPSID61,CPITRNSL,CUSR0000SAC,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DNDGRG3M086SBEA,USWTRADE_L1,CES0600000007_L1,AWHMAN_L1,AMDMUOx_L1,BUSINVx_L1,M2REAL_L1,GS5_L1,GS10_L1,COMPAPFFx_L1,TB3SMFFM_L1,TB6SMFFM_L1,T1YFFM_L1,T5YFFM_L1,T10YFFM_L1,AAAFFM_L1,BAAFFM_L1,CPITRNSL_L1,CUSR0000SAC_L1,CPIULFSL_L1,CUSR0000SA0L2_L1,CUSR0000SA0L5_L1,DNDGRG3M086SBEA_L1,CES0600000007_L2,AWHMAN_L2,HOUSTMW_L2,AMDMUOx_L2,BUSINVx_L2,COMPAPFFx_L2,TB3SMFFM_L2,TB6SMFFM_L2,T1YFFM_L2,T5YFFM_L2,T10YFFM_L2,AAAFFM_L2,BAAFFM_L2,CES0600000007_L3,AWHMAN_L3,AMDMUOx_L3,BUSINVx_L3,COMPAPFFx_L3,TB3SMFFM_L3,TB6SMFFM_L3,T1YFFM_L3,T5YFFM_L3,T10YFFM_L3,AAAFFM_L3,BAAFFM_L3,CPIAUCSL
-0.003022896278348952,0.0026387917473851275,39.8,40.1,0.007297116775381696,-0.0064496218579934705,-0.2599999999999998,-0.019999999999999574,0.07000000000000028,-0.54,-1.74,-1.94,-1.8,-3.36,-3.39,-3.04,-1.72,-9.245989558603895e-05,0.00520320157495302,0.001161824820090196,-0.00014478156330355318,-8.243378174555005e-05,0.0011862367048873779,0.0014507040415394634,0.00136391555535198,0.0034236711150530397,39.8,40.1,0.006481407949163298,0.007059273423930534,-0.006820321984309707,0.29999999999999893,0.34999999999999964,0.39,-1.39,-1.36,-0.79,-2.25,-2.53,-2.42,-1.19,0.0026353119492217303,-7.792317256338777e-05,0.0012205958278519446,0.0025545726259181833,0.0012255107608849514,0.0002525478151440552,39.9,40.2,5.68697535633982,0.0070423807648776204,0.012225256444883925,-0.54,-2.07,-2.11,-1.33,-3.14,-3.47,-3.64,-2.37,39.8,40.1,0.013115856067480891,0.004298440866586262,0.2,-1.17,-1.23,-0.59,-2.02,-2.1,-1.99,-0.89,0.011772536225267416
0.004663876799597233,0.004651641515293292,39.6,40.0,0.00969845853764717,-0.008120967796859446,0.41000000000000014,0.34999999999999964,0.35999999999999943,-0.78,-1.82,-1.98,-1.76,-3.08,-3.02,-2.73,-1.4,0.013961046394043386,0.013992333531711587,0.0047919508840346126,0.003767440605223271,0.005001646052419595,0.003697951585312609,0.0020608958231163044,0.006373869797728915,-0.003022896278348952,39.8,40.1,0.007500917985385769,0.007297116775381696,-0.0064496218579934705,-0.5099999999999998,-0.2599999999999998,-0.54,-1.74,-1.94,-1.8,-3.36,-3.39,-3.04,-1.72,0.00520320157495302,0.001161824820090196,-0.00014478156330355318,-8.243378174555005e-05,0.0011862367048873779,0.00136391555535198,39.8,40.1,5.493061443340548,0.006481407949163298,0.007059273423930534,0.39,-1.39,-1.36,-0.79,-2.25,-2.53,-2.42,-1.19,39.9,40.2,0.0070423807648776204,0.012225256444883925,-0.54,-2.07,-2.11,-1.33,-3.14,-3.47,-3.64,-2.37,0.014202950177993223
0.0041348413268362805,0.002619648853288581,39.7,40.1,0.008933105086530446,-0.004745843119734694,1.6099999999999994,1.290000000000001,1.1500000000000004,-0.35,-1.27,-1.27,-0.21,-1.53,-1.72,-1.75,-0.56,-0.005096795721355463,-0.00579585627509438,-0.0050334676102430365,-0.0015247658902017847,-0.0026975200635481755,-0.0040102690411920605,0.000345565724753083,-0.00567911745775751,0.004663876799597233,39.6,40.0,0.013941855142226345,0.00969845853764717,-0.008120967796859446,0.3200000000000003,0.41000000000000014,-0.78,-1.82,-1.98,-1.76,-3.08,-3.02,-2.73,-1.4,0.013992333531711587,0.0047919508840346126,0.003767440605223271,0.005001646052419595,0.003697951585312609,0.006373869797728915,39.8,40.1,5.736572297479192,0.007500917985385769,0.007297116775381696,-0.54,-1.74,-1.94,-1.8,-3.36,-3.39,-3.04,-1.72,39.8,40.1,0.006481407949163298,0.007059273423930534,0.39,-1.39,-1.36,-0.79,-2.25,-2.53,-2.42,-1.19,0.012739025777429802
0.0007940534638724017,0.00361591394380234,39.5,39.9,0.009133469524476467,-0.01036058466645784,0.33999999999999986,0.5800000000000001,0.879999999999999,-0.38,-1.99,-2.16,-1.37,-3.72,-4.44,-4.23,-2.74,-0.011607736618438835,0.001939061386766916,0.0034887379549868314,0.0023263517732177164,0.003583373612741525,0.0036048544992750564,0.00143960453465386,0.006766708484346129,0.0041348413268362805,39.7,40.1,0.009463862106334986,0.008933105086530446,-0.004745843119734694,1.8599999999999994,1.6099999999999994,-0.35,-1.27,-1.27,-0.21,-1.53,-1.72,-1.75,-0.56,-0.00579585627509438,-0.0050334676102430365,-0.0015247658902017847,-0.0026975200635481755,-0.0040102690411920605,-0.00567911745775751,39.6,40.0,5.293304824724492,0.013941855142226345,0.00969845853764717,-0.78,-1.82,-1.98,-1.76,-3.08,-3.02,-2.73,-1.4,39.8,40.1,0.007500917985385769,0.007297116775381696,-0.54,-1.74,-1.94,-1.8,-3.36,-3.39,-3.04,-1.72,0.01382800160729225
-0.003511836719908956,0.0012024049544869797,39.5,39.8,0.014234584209955159,-0.008312599819365829,-1.2799999999999994,-0.9200000000000017,-0.2599999999999998,-1.83,-4.41,-4.73,-4.31,-5.77,-6.14,-5.57,-3.42,-0.0034303760692617757,-0.019875680699505516,-0.007255763953196492,-0.006491576517699826,-0.008771784642298108,-0.005130223654467692,-0.007011197458215435,-0.012652829248660957,0.0007940534638724017,39.5,39.9,0.009102700411299125,0.009133469524476467,-0.01036058466645784,0.870000000000001,0.33999999999999986,-0.38,-1.99,-2.16,-1.37,-3.72,-4.44,-4.23,-2.74,0.001939061386766916,0.0034887379549868314,0.0023263517732177164,0.003583373612741525,0.0036048544992750564,0.006766708484346129,39.7,40.1,5.476463551931511,0.009463862106334986,0.008933105086530446,-0.35,-1.27,-1.27,-0.21,-1.53,-1.72,-1.75,-0.56,39.6,40.0,0.013941855142226345,0.00969845853764717,-0.78,-1.82,-1.98,-1.76,-3.08,-3.02,-2.73,-1.4,0.009937969990132522
-0.0019268042061053592,0.0022006610861922127,39.1,39.3,0.006252660878915961,-0.003182397033052453,-1.290000000000001,-1.049999999999999,-1.0199999999999996,-1.49,-2.4,-2.33,-1.59,-1.03,-0.8,0.01,2.19,0.002238228717118318,0.002394700875646194,-3.509641336041369e-05,-9.975544337859077e-05,0.0011811306371880548,-9.683222462975039e-05,0.002549058750002775,0.0008922891359999241,-0.003511836719908956,39.5,39.8,0.0007340791496304178,0.014234584209955159,-0.008312599819365829,-1.6300000000000008,-1.2799999999999994,-1.83,-4.41,-4.73,-4.31,-5.77,-6.14,-5.57,-3.42,-0.019875680699505516,-0.007255763953196492,-0.006491576517699826,-0.008771784642298108,-0.005130223654467692,-0.012652829248660957,39.5,39.9,5.1647859739235145,0.009102700411299125,0.009133469524476467,-0.38,-1.99,-2.16,-1.37,-3.72,-4.44,-4.23,-2.74,39.7,40.1,0.009463862106334986,0.008933105086530446,-0.35,-1.27,-1.27,-0.21,-1.53,-1.72,-1.75,-0.56,0.009840177801510919
-0.002152662253143589,0.0023952107259539446,39.2,39.2,0.004915460076574618,0.0014036605446694495,-0.40000000000000036,-0.41000000000000014,-0.4599999999999991,-1.2,-2.4,-2.17,-1.31,-0.26,0.31,1.11,3.24,0.0033147878577581835,-0.008481218690647552,-0.0012063305350586973,0.0011254495541228593,-0.002474719329313757,-9.495422175120893e-05,-0.0014530443543696592,-0.0010194151643734273,-0.0019268042061053592,39.1,39.3,-0.01108831697493251,0.006252660878915961,-0.003182397033052453,-1.8900000000000006,-1.290000000000001,-1.49,-2.4,-2.33,-1.59,-1.03,-0.8,0.01,2.19,0.002394700875646194,-3.509641336041369e-05,-9.975544337859077e-05,0.0011811306371880548,-9.683222462975039e-05,0.0008922891359999241,39.5,39.8,5.075173815233827,0.0007340791496304178,0.014234584209955159,-1.83,-4.41,-4.73,-4.31,-5.77,-6.14,-5.57,-3.42,39.5,39.9,0.009102700411299125,0.009133469524476467,-0.38,-1.99,-2.16,-1.37,-3.72,-4.44,-4.23,-2.74,0.009744291474677702
-0.0007111743565797468,0.002190581379819534,39.0,39.1,0.00751537917110312,0.009396799082019847,0.47000000000000064,0.4900000000000002,-0.0600000000000005,-0.62,-0.97,-0.97,-0.38,0.5,1.22,2.04,3.62,-0.0011837301782877674,0.0060335591933258215,0.0023090133122449785,-0.012286661286999845,0.002386131638515643,-0.008491500027517418,0.0014479175657671206,0.0035055852714118707,-0.002152662253143589,39.2,39.2,-0.002440468454311784,0.004915460076574618,0.0014036605446694495,-0.7399999999999984,-0.40000000000000036,-1.2,-2.4,-2.17,-1.31,-0.26,0.31,1.11,3.24,-0.008481218690647552,-0.0012063305350586973,0.0011254495541228593,-0.002474719329313757,-9.495422175120893e-05,-0.0010194151643734273,39.1,39.3,4.875197323201151,-0.01108831697493251,0.006252660878915961,-1.49,-2.4,-2.33,-1.59,-1.03,-0.8,0.01,2.19,39.5,39.8,0.0007340791496304178,0.014234584209955159,-1.83,-4.41,-4.73,-4.31,-5.77,-6.14,-5.57,-3.42,0.0012113871862977632
0.0031519859173894105,0.0023842649880219113,39.2,39.5,0.005392861338508581,0.0030417056990241775,0.8499999999999996,0.5700000000000003,0.5,-0.04,-0.48,-0.2,0.63,1.23,1.49,2.03,3.54,0.0032242461778686504,0.0023691758022694742,0.004564828788559794,0.006107256335170064,0.0011418971058665406,0.004800478404862751,0.0005505924584365829,0.0012477773372534529,-0.0007111743565797468,39.0,39.1,0.012678399752699576,0.00751537917110312,0.009396799082019847,0.3199999999999985,0.47000000000000064,-0.62,-0.97,-0.97,-0.38,0.5,1.22,2.04,3.62,0.0060335591933258215,0.0023090133122449785,-0.012286661286999845,0.002386131638515643,-0.008491500027517418,0.0035055852714118707,39.2,39.2,5.225746673713202,-0.002440468454311784,0.004915460076574618,-1.2,-2.4,-2.17,-1.31,-0.26,0.31,1.11,3.24,39.1,39.3,-0.01108831697493251,0.006252660878915961,-1.49,-2.4,-2.33,-1.59,-1.03,-0.8,0.01,2.19,0.007237667300230122
0.002876935615660159,0.0023785937874549745,39.4,39.6,0.006556589212422637,-0.00042634833304067143,0.41000000000000014,0.379999999999999,0.5499999999999989,0.1,-0.6,-0.3,0.65,0.75,0.64,1.15,2.83,-0.00662706449542938,0.003501013482721582,-0.0012707349114116084,0.0036060303404052974,0.002294288543337686,0.0035292090907876883,0.0009142657556657774,-0.0016040836606832087,0.0031519859173894105,39.2,39.5,0.006099428415458519,0.005392861338508581,0.0030417056990241775,1.3100000000000005,0.8499999999999996,-0.04,-0.48,-0.2,0.63,1.23,1.49,2.03,3.54,0.0023691758022694742,0.004564828788559794,0.006107256335170064,0.0011418971058665406,0.004800478404862751,0.0012477773372534529,39.0,39.1,5.2574953720277815,0.012678399752699576,0.00751537917110312,-0.62,-0.97,-0.97,-0.38,0.5,1.22,2.04,3.62,39.2,39.2,-0.002440468454311784,0.004915460076574618,-1.2,-2.4,-2.17,-1.31,-0.26,0.31,1.11,3.24,0.008378265645998084
0.001678075023940906,0.0039517933269657135,39.6,39.8,0.006003316872721598,-0.002615357365983506,0.2400000000000002,0.2900000000000009,0.5300000000000011,-0.29,-1.19,-1.18,-0.32,-0.95,-1.06,-0.5,1.42,0.0053835533503470145,-0.002455101231293,-0.0023624169969123088,0.0023208711713849084,-0.004796761992710508,-9.006257948040997e-05,-0.0012323986805804488,-0.0009344962683766056,0.002876935615660159,39.4,39.6,0.012965821484476336,0.006556589212422637,-0.00042634833304067143,0.7799999999999994,0.41000000000000014,0.1,-0.6,-0.3,0.65,0.75,0.64,1.15,2.83,0.003501013482721582,-0.0012707349114116084,0.0036060303404052974,0.002294288543337686,0.0035292090907876883,-0.0016040836606832087,39.2,39.5,5.3612921657094255,0.006099428415458519,0.005392861338508581,-0.04,-0.48,-0.2,0.63,1.23,1.49,2.03,3.54,39.0,39.1,0.012678399752699576,0.00751537917110312,-0.62,-0.97,-0.97,-0.38,0.5,1.22,2.04,3.62,0.00948998818484803
0.002379799281014172,0.002756992687642068,39.7,39.9,0.005540970350295993,-0.003640845698770434,0.9299999999999997,0.6600000000000001,0.41000000000000014,-0.67,-2.12,-2.35,-1.7,-3.02,-3.17,-2.88,-1.21,-0.002230813928026265,0.0010947690505958008,-6.256380073210721e-05,-0.0012983592365172214,0.002296562977678107,0.0010750901026597148,0.00013514027962679975,0.00046606703531715254,0.001678075023940906,39.6,39.8,0.011891687155353381,0.006003316872721598,-0.002615357365983506,0.2400000000000002,0.2400000000000002,-0.29,-1.19,-1.18,-0.32,-0.95,-1.06,-0.5,1.42,-0.002455101231293,-0.0023624169969123088,0.0023208711713849084,-0.004796761992710508,-9.006257948040997e-05,-0.0009344962683766056,39.4,39.6,5.69035945432406,0.012965821484476336,0.006556589212422637,0.1,-0.6,-0.3,0.65,0.75,0.64,1.15,2.83,39.2,39.5,0.006099428415458519,0.005392861338508581,-0.04,-0.48,-0.2,0.63,1.23,1.49,2.03,3.54,0.010569681489687177
0.0027692934025882465,0.002945510229757531,39.8,40.1,0.03330411578219383,-0.006835517344300435,0.16000000000000014,0.2400000000000002,0.5,-0.83,-3.41,-4.26,-4.02,-5.65,-6.06,-5.69,-3.76,0.002064840354327302,-0.0012377467034312417,-0.0022887580932939855,0.001082009563697639,-0.001221810207315599,-0.0012609352613814906,-0.0016395480907545057,-0.00018957188885027065,0.002379799281014172,39.7,39.9,0.003017612321105645,0.005540970350295993,-0.003640845698770434,0.9700000000000006,0.9299999999999997,-0.67,-2.12,-2.35,-1.7,-3.02,-3.17,-2.88,-1.21,0.0010947690505958008,-6.256380073210721e-05,-0.0012983592365172214,0.002296562977678107,0.0010750901026597148,0.00046606703531715254,39.6,39.8,5.598421958998375,0.011891687155353381,0.006003316872721598,-0.29,-1.19,-1.18,-0.32,-0.95,-1.06,-0.5,1.42,39.4,39.6,0.012965821484476336,0.006556589212422637,0.1,-0.6,-0.3,0.65,0.75,0.64,1.15,2.83,0.00930239266231414
0.001622842962358817,0.0031323439863157887,40.0,40.1,0.006131443175444673,-0.004763976095353506,-0.2699999999999996,-0.40000000000000036,-0.11000000000000121,-2.5,-4.06,-5.0,-5.0,-6.31,-6.51,-6.27,-4.05,0.003052110049086565,0.011298720114958805,0.002183768854594703,-0.0012704895562727359,0.0033902837760315663,-8.494913675605176e-05,0.0030843930471351477,0.0026370742243431167,0.0027692934025882465,39.8,40.1,0.012421290643766625,0.03330411578219383,-0.006835517344300435,0.41999999999999993,0.16000000000000014,-0.83,-3.41,-4.26,-4.02,-5.65,-6.06,-5.69,-3.76,-0.0012377467034312417,-0.0022887580932939855,0.001082009563697639,-0.001221810207315599,-0.0012609352613814906,-0.00018957188885027065,39.7,39.9,5.703782474656201,0.003017612321105645,0.005540970350295993,-0.67,-2.12,-2.35,-1.7,-3.02,-3.17,-2.88,-1.21,39.6,39.8,0.011891687155353381,0.006003316872721598,-0.29,-1.19,-1.18,-0.32,-0.95,-1.06,-0.5,1.42,0.009216655104923532
0.002188855227547748,0.002342835901771423,39.4,39.8,0.009311072385997932,-0.0018467225931644293,0.6199999999999992,0.5399999999999991,0.33999999999999986,-0.44,-1.14,-1.88,-1.36,-2.52,-2.74,-2.58,-0.56,-0.007415250987009792,0.005158874759628951,0.003227712728592458,0.0010626293136857257,0.003285706225890195,0.0010471777954963457,0.000513230490738259,0.005344552204809894,0.001622842962358817,40.0,40.1,0.002639263986583984,0.006131443175444673,-0.004763976095353506,-0.4800000000000004,-0.2699999999999996,-2.5,-4.06,-5.0,-5.0,-6.31,-6.51,-6.27,-4.05,0.011298720114958805,0.002183768854594703,-0.0012704895562727359,0.0033902837760315663,-8.494913675605176e-05,0.0026370742243431167,39.8,40.1,5.552959584921617,0.012421290643766625,0.03330411578219383,-0.83,-3.41,-4.26,-4.02,-5.65,-6.06,-5.69,-3.76,39.7,39.9,0.003017612321105645,0.005540970350295993,-0.67,-2.12,-2.35,-1.7,-3.02,-3.17,-2.88,-1.21,0.00913248356327312
0.0013765228589672773,0.0017535318667629696,39.8,40.0,0.005460645864465263,0.00423154757168831,-0.07000000000000028,-0.019999999999999574,-0.02999999999999936,-0.76,-1.34,-1.89,-0.99,-1.29,-1.58,-1.37,0.64,0.0051355634021419405,-0.01249986460185415,-0.005545660160436228,-0.0023820894061952202,-0.005766944678127217,-0.0034647716086571023,-0.0031163063094359345,-0.005802940536374646,0.002188855227547748,39.4,39.8,0.0011827133177888527,0.009311072385997932,-0.0018467225931644293,0.6400000000000006,0.6199999999999992,-0.44,-1.14,-1.88,-1.36,-2.52,-2.74,-2.58,-0.56,0.005158874759628951,0.003227712728592458,0.0010626293136857257,0.003285706225890195,0.0010471777954963457,0.005344552204809894,40.0,40.1,5.69035945432406,0.002639263986583984,0.006131443175444673,-2.5,-4.06,-5.0,-5.0,-6.31,-6.51,-6.27,-4.05,39.8,40.1,0.012421290643766625,0.03330411578219383,-0.83,-3.41,-4.26,-4.02,-5.65,-6.06,-5.69,-3.76,0.0067950431328283045
0.0034221601704818028,0.0027216190983168076,39.8,40.1,0.0019800653272579183,0.00808760541414344,0.5600000000000005,0.5500000000000007,0.22000000000000064,-1.16,-2.03,-2.27,-1.4,-1.73,-2.04,-1.84,-0.16,0.0019305925348085395,-0.013144858869378773,-0.0043680032141386604,-0.002326009813770291,-0.0034003490891221233,-0.0022774916588348404,-0.002598624355332202,-0.009568503982767318,0.0013765228589672773,39.8,40.0,0.0030073977146169995,0.005460645864465263,0.00423154757168831,0.0,-0.07000000000000028,-0.76,-1.34,-1.89,-0.99,-1.29,-1.58,-1.37,0.64,-0.01249986460185415,-0.005545660160436228,-0.0023820894061952202,-0.005766944678127217,-0.0034647716086571023,-0.005802940536374646,39.4,39.8,5.288267030694535,0.0011827133177888527,0.009311072385997932,-0.44,-1.14,-1.88,-1.36,-2.52,-2.74,-2.58,-0.56,40.0,40.1,0.002639263986583984,0.006131443175444673,-2.5,-4.06,-5.0,-5.0,-6.31,-6.51,-6.27,-4.05,0.005627476865728731
0.0008917599799254106,0.00174570891002368,39.8,40.2,0.00740481938453641,-0.0037121764215974906,0.41999999999999993,0.4399999999999995,0.3899999999999988,-0.96,-2.22,-3.23,-2.32,-3.89,-4.42,-4.2,-2.57,-0.008221732569525741,0.006527669664153635,0.0032508539111990586,0.0033406198980054924,-1.988563275467925e-05,0.0022022485294366234,0.00012370837875330665,-0.00043053321018593493,0.0034221601704818028,39.8,40.1,0.005712128833678776,0.0019800653272579183,0.00808760541414344,0.5800000000000001,0.5600000000000005,-1.16,-2.03,-2.27,-1.4,-1.73,-2.04,-1.84,-0.16,-0.013144858869378773,-0.0043680032141386604,-0.002326009813770291,-0.0034003490891221233,-0.0022774916588348404,-0.009568503982767318,39.8,40.0,5.442417710521793,0.0030073977146169995,0.005460645864465263,-0.76,-1.34,-1.89,-0.99,-1.29,-1.58,-1.37,0.64,39.4,39.8,0.0011827133177888527,0.009311072385997932,-0.44,-1.14,-1.88,-1.36,-2.52,-2.74,-2.58,-0.56,0.006711434587986176
0.0016075078406210253,0.0005812264040407911,39.6,40.0,0.007104353197719959,-0.005241980173288141,-0.629999999999999,-0.5700000000000003,-0.14999999999999858,-2.78,-4.37,-5.01,-4.24,-5.15,-5.63,-5.35,-3.3,-0.0010260155911616664,-2.940929086747701e-05,0.001058265573557371,-0.0011935860354590488,0.0010846528851002901,0.002158297235658857,-0.0004931828081251588,0.0019352239635184176,0.0008917599799254106,39.8,40.2,0.0037806755300877626,0.00740481938453641,-0.0037121764215974906,0.6400000000000006,0.41999999999999993,-0.96,-2.22,-3.23,-2.32,-3.89,-4.42,-4.2,-2.57,0.006527669664153635,0.0032508539111990586,0.0033406198980054924,-1.988563275467925e-05,0.0022022485294366234,-0.00043053321018593493,39.8,40.1,5.308267697401205,0.005712128833678776,0.0019800653272579183,-1.16,-2.03,-2.27,-1.4,-1.73,-2.04,-1.84,-0.16,39.8,40.0,0.0030073977146169995,0.005460645864465263,-0.76,-1.34,-1.89,-0.99,-1.29,-1.58,-1.37,0.64,0.008879081641130604
0.0011063747833848225,0.002128277866324524,39.7,39.9,0.008519191356002764,-0.004071998459825643,0.8099999999999987,0.6300000000000008,0.370000000000001,-2.04,-4.09,-4.3,-3.32,-4.25,-4.76,-4.66,-2.87,-0.0010167395389162337,0.0031846217135713673,0.0021100704915983926,0.004349385043888709,0.002162526117347241,0.002101191609067854,0.002032961774904418,0.0028258975740493852,0.0016075078406210253,39.6,40.0,0.0011822380490773554,0.007104353197719959,-0.005241980173288141,-0.6800000000000015,-0.629999999999999,-2.78,-4.37,-5.01,-4.24,-5.15,-5.63,-5.35,-3.3,-2.940929086747701e-05,0.001058265573557371,-0.0011935860354590488,0.0010846528851002901,0.002158297235658857,0.0019352239635184176,39.8,40.2,5.170483995038151,0.0037806755300877626,0.00740481938453641,-0.96,-2.22,-3.23,-2.32,-3.89,-4.42,-4.2,-2.57,39.8,40.1,0.005712128833678776,0.0019800653272579183,-1.16,-2.03,-2.27,-1.4,-1.73,-2.04,-1.84,-0.16,0.010989121575595284
0.0005635634699938663,0.0013520040688135282,39.7,40.0,0.005987705619977746,-0.00027205702483001915,0.6600000000000001,0.5099999999999998,0.16999999999999815,-0.59,-2.31,-2.3,-1.1,-2.26,-2.88,-2.93,-1.48,0.003009498520727405,-0.004324013803256754,-0.0032423388772961914,-0.0034126477962921342,-0.0011463327912704102,-0.003352915887717245,0.00022121154219068018,5.569616107425901e-06,0.0011063747833848225,39.7,39.9,0.004299155173393743,0.008519191356002764,-0.004071998459825643,0.8399999999999999,0.8099999999999987,-2.04,-4.09,-4.3,-3.32,-4.25,-4.76,-4.66,-2.87,0.0031846217135713673,0.0021100704915983926,0.004349385043888709,0.002162526117347241,0.002101191609067854,0.0028258975740493852,39.6,40.0,5.062595033026967,0.0011822380490773554,0.007104353197719959,-2.78,-4.37,-5.01,-4.24,-5.15,-5.63,-5.35,-3.3,39.8,40.2,0.0037806755300877626,0.00740481938453641,-0.96,-2.22,-3.23,-2.32,-3.89,-4.42,-4.2,-2.57,0.007621158281072127
-0.0006719774815273638,0.0005788712173231403,39.4,39.6,0.0075456627858887515,-0.0028337893623007204,0.3800000000000008,0.5999999999999996,0.5800000000000018,0.22,-1.17,-0.95,0.65,0.06,-0.55,-0.38,1.05,-0.005027662676964972,0.0031581399240394603,0.002098295001371042,0.0020837152304027384,-4.262660398079987e-05,0.0020841823520161284,-0.0002013259955417901,0.0004111394312715788,0.0005635634699938663,39.7,40.0,-0.0010404294728108,0.005987705619977746,-0.00027205702483001915,0.7700000000000014,0.6600000000000001,-0.59,-2.31,-2.3,-1.1,-2.26,-2.88,-2.93,-1.48,-0.004324013803256754,-0.0032423388772961914,-0.0034126477962921342,-0.0011463327912704102,-0.003352915887717245,5.569616107425901e-06,39.7,39.9,5.10594547390058,0.004299155173393743,0.008519191356002764,-2.04,-4.09,-4.3,-3.32,-4.25,-4.76,-4.66,-2.87,39.6,40.0,0.0011822380490773554,0.007104353197719959,-2.78,-4.37,-5.01,-4.24,-5.15,-5.63,-5.35,-3.3,0.009714053720473181
0.0004986071620916022,-0.00019291984240332738,39.5,39.6,0.004157318613964733,0.006039355661611623,-0.16999999999999993,-0.08999999999999986,0.18999999999999773,-0.23,-1.54,-1.26,0.3,0.33,0.07,0.32,2.03,0.0010025063496259534,0.0020416815852373205,-0.005306169653628068,-0.0076150727279422625,-0.0011167665218616563,-0.0064688749249706134,-0.0015156516377383689,-0.002906480066130257,-0.0006719774815273638,39.4,39.6,0.001099406430913774,0.0075456627858887515,-0.0028337893623007204,0.3699999999999992,0.3800000000000008,0.22,-1.17,-0.95,0.65,0.06,-0.55,-0.38,1.05,0.0031581399240394603,0.002098295001371042,0.0020837152304027384,-4.262660398079987e-05,0.0020841823520161284,0.0004111394312715788,39.7,40.0,4.969813299576001,-0.0010404294728108,0.005987705619977746,-0.59,-2.31,-2.3,-1.1,-2.26,-2.88,-2.93,-1.48,39.7,39.9,0.004299155173393743,0.008519191356002764,-2.04,-4.09,-4.3,-3.32,-4.25,-4.76,-4.66,-2.87,0.0032171609517757105
-0.0003685117586122999,0.00019291984240332738,39.5,39.4,0.009779804814231241,0.004006068588472189,-1.7599999999999998,-1.1799999999999997,-0.7199999999999989,-1.15,-2.45,-2.01,-0.9,0.07,0.08,0.91,3.08,-1.004012536220955e-06,-0.0021656612438762934,0.0010531812896497073,0.0021309225599379644,-2.890549349121585e-05,0.001051905852601287,0.0008313711675467239,-2.079111252717425e-05,0.0004986071620916022,39.5,39.6,-0.006189791689335422,0.004157318613964733,0.006039355661611623,-0.5199999999999996,-0.16999999999999993,-0.23,-1.54,-1.26,0.3,0.33,0.07,0.32,2.03,0.0020416815852373205,-0.005306169653628068,-0.0076150727279422625,-0.0011167665218616563,-0.0064688749249706134,-0.002906480066130257,39.4,39.6,4.820281565605037,0.001099406430913774,0.0075456627858887515,0.22,-1.17,-0.95,0.65,0.06,-0.55,-0.38,1.05,39.7,40.0,-0.0010404294728108,0.005987705619977746,-0.59,-2.31,-2.3,-1.1,-2.26,-2.88,-2.93,-1.48,0.004273510777381695
-0.0016274102820386105,0.0007713074042232648,39.2,39.2,-0.003438629381744107,0.007910709893502066,0.33000000000000007,0.009999999999999787,0.16000000000000014,-0.25,-1.52,-0.85,0.48,1.23,1.35,1.86,4.18,-1.0020035059454813e-06,-0.005226266240137001,-4.441488387740833e-06,-0.0021585234238479245,-0.0010929932218095573,-0.0021344340010003293,-0.0022739900093267096,0.0003833270147670653,-0.0003685117586122999,39.5,39.4,-0.0069231323690885915,0.009779804814231241,0.004006068588472189,-2.0299999999999994,-1.7599999999999998,-1.15,-2.45,-2.01,-0.9,0.07,0.08,0.91,3.08,-0.0021656612438762934,0.0010531812896497073,0.0021309225599379644,-2.890549349121585e-05,0.001051905852601287,-2.079111252717425e-05,39.5,39.6,5.0106352940962555,-0.006189791689335422,0.004157318613964733,-0.23,-1.54,-1.26,0.3,0.33,0.07,0.32,2.03,39.4,39.6,0.001099406430913774,0.0075456627858887515,0.22,-1.17,-0.95,0.65,0.06,-0.55,-0.38,1.05,0.0031931905791555693
-0.002195772391548445,0.00038543072360042174,37.2,37.3,0.0680775708231689,0.0052392528293516705,0.8699999999999992,0.9499999999999993,0.5500000000000007,-0.13,-0.94,-0.39,1.1,1.43,1.37,1.96,3.88,0.002991520935953673,0.0010303568979095346,-0.001054291689486675,-1.0229138381667724e-05,-1.814649438092175e-05,0.0010520354714387281,0.0028450539449420553,0.0008613320028652005,-0.0016274102820386105,39.2,39.2,-0.010321281384982228,-0.003438629381744107,0.007910709893502066,0.21999999999999886,0.33000000000000007,-0.25,-1.52,-0.85,0.48,1.23,1.35,1.86,4.18,-0.005226266240137001,-4.441488387740833e-06,-0.0021585234238479245,-0.0010929932218095573,-0.0021344340010003293,0.0003833270147670653,39.5,39.4,4.836281906951478,-0.0069231323690885915,0.009779804814231241,-1.15,-2.45,-2.01,-0.9,0.07,0.08,0.91,3.08,39.5,39.6,-0.006189791689335422,0.004157318613964733,-0.23,-1.54,-1.26,0.3,0.33,0.07,0.32,2.03,0.0031830265601211494
